Customer_ID,Month,Age,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Payment_of_Min_Amount
8747,2022-01-12,32,2655.873333333333,10,7,18,7,"Home Equity Loan, Payday Loan, Not Specified, Auto Loan, Auto Loan, Payday Loan, and Not Specified",49,15,3836.36,Yes
8746,2022-01-12,27,573.6545833333333,6,5,18,9,"Student Loan, Personal Loan, Not Specified, Home Equity Loan, Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, and Debt Consolidation Loan",38,20,4575.47,Yes
8745,2022-01-12,20,6445.326666666668,8,7,25,2,"Payday Loan, and Payday Loan",24,20,2485.99,Yes
8744,2022-01-12,26,2599.5216666666665,6,8,21,5,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",28,22,4841.16,Yes
8743,2022-01-12,18,531.9549999999998,7,5,10,4,"Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",16,8,1885.89,Yes
8742,2022-01-12,39,3512.606666666666,2,4,12,2,"Home Equity Loan, and Personal Loan",0,0,778.49,No
8741,2022-01-12,52,12614.33,1,2,10,3,"Home Equity Loan, Student Loan, and Debt Consolidation Loan",0,1,674.6,No
8740,2022-01-12,35,1454.8241666666663,7,8,17,9,"Payday Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Auto Loan",22,15,4298.54,Yes
8738,2022-01-12,39,1911.4291666666668,5,7,8,4,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Payday Loan",13,20,873.11,Yes
8737,2022-01-12,25,7162.1033333333335,4,4,14,2,"Payday Loan, and Auto Loan",9,10,555.44,Yes
8736,2022-01-12,34,2979.5166666666664,1,2,6,3,"Not Specified, Student Loan, and Debt Consolidation Loan",3,4,1005.29,No
8735,2022-01-12,46,10368.843333333332,0,6,3,3,"Mortgage Loan, Credit-Builder Loan, and Mortgage Loan",16,12,1025.92,No
8734,2022-01-12,53,12393.31,4,6,8,3,"Mortgage Loan, Personal Loan, and Not Specified",29,9,652.22,No
8733,2022-01-12,26,4170.8825,10,7,13,4,"Home Equity Loan, Not Specified, Mortgage Loan, and Auto Loan",28,17,2630.08,Yes
8732,2022-01-12,51,6872.830000000001,1,7,6,1,Personal Loan,0,9,735.59,No
8739,2022-01-12,35,1607.513333333333,8,9,25,5,"Home Equity Loan, Home Equity Loan, Personal Loan, Not Specified, and Personal Loan",52,10,2528.51,Yes
8711,2022-01-12,46,2179.960833333333,3,6,12,0,No Loan,26,20,363.45,Yes
8709,2022-01-12,45,1479.4916666666666,7,5,19,6,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",6,16,1190.8,Yes
8687,2022-01-12,56,11242.506666666664,3,7,14,2,"Credit-Builder Loan, and Home Equity Loan",27,15,3.31,No
8686,2022-01-12,36,11870.066666666666,3,4,9,0,No Loan,15,12,857.74,Yes
8685,2022-01-12,39,758.4787500000001,9,8,22,7,"Payday Loan, Auto Loan, Personal Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, and Payday Loan",60,20,2546.6,Yes
8684,2022-01-12,25,14835.973333333332,4,3,4,3,"Personal Loan, Debt Consolidation Loan, and Home Equity Loan",0,3,137.2,No
8683,2022-01-12,41,1625.2658333333331,10,9,22,7,"Debt Consolidation Loan, Not Specified, Not Specified, Auto Loan, Payday Loan, Auto Loan, and Student Loan",20,21,2672.12,Yes
8682,2022-01-12,29,1887.7527028991635,4,2,9,0,No Loan,10,9,996.22,No
8681,2022-01-12,36,3073.063333333333,6,7,15,8,"Not Specified, Student Loan, Auto Loan, Payday Loan, Mortgage Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",46,28,3727.74,Yes
8679,2022-01-12,27,7635.0075,7,7,4,1,Home Equity Loan,18,16,156.76,No
8678,2022-01-12,28,9443.5225,3,4,5,0,No Loan,8,4,1426.43,No
8677,2022-01-12,30,3016.770833333333,8,5,11,1,Personal Loan,21,10,1076.77,No
8675,2022-01-12,44,998.2908333333332,7,10,22,8,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",57,18,3607.6,Yes
8674,2022-01-12,32,3052.646666666667,5,4,3,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",13,1,193.26,No
8689,2022-01-12,37,1369.1788306694482,8,6,25,6,"Not Specified, Debt Consolidation Loan, Not Specified, Payday Loan, Home Equity Loan, and Payday Loan",22,18,1382.71,Yes
8690,2022-01-12,22,2540.3241666666668,8,6,18,7,"Credit-Builder Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",24,12,628.61,Yes
8691,2022-01-12,30,3167.726666666667,2,4,7,0,No Loan,1,5,417.31,No
8692,2022-01-12,30,4861.144816317848,6,8,21,6,"Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Personal Loan, Home Equity Loan, and Not Specified",42,18,2075.58,Yes
8708,2022-01-12,24,5112.77,6,7,6,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Not Specified",22,15,187.22,Yes
8707,2022-01-12,24,6862.079999999999,6,6,10,4,"Mortgage Loan, Credit-Builder Loan, Personal Loan, and Student Loan",9,15,1004.8,Yes
8706,2022-01-12,56,1277.2387500000002,7,4,10,4,"Personal Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",17,14,1053.65,No
8705,2022-01-12,28,2046.6266666666663,6,6,19,5,"Mortgage Loan, Not Specified, Not Specified, Home Equity Loan, and Payday Loan",32,17,1438.18,Yes
8703,2022-01-12,31,5022.7125,6,9,13,7,"Auto Loan, Personal Loan, Payday Loan, Mortgage Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",57,12,1299.59,Yes
8702,2022-01-12,21,5340.183333333333,7,5,29,6,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Payday Loan",36,18,2681.87,Yes
8701,2022-01-12,46,3012.6650000000004,6,5,13,6,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, and Auto Loan",20,10,524.79,Yes
8697,2022-01-12,46,1505.256666666667,6,10,22,5,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",51,15,4511.85,Yes
8696,2022-01-12,43,6682.2075,5,4,9,4,"Credit-Builder Loan, Auto Loan, Not Specified, and Not Specified",17,21,550.1,No
8695,2022-01-12,50,5934.251013922132,1,2,2,1,Debt Consolidation Loan,7,7,233.03,No
8694,2022-01-12,20,4341.3925,7,5,16,6,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Home Equity Loan",24,20,1796.17,Yes
8693,2022-01-12,21,7735.364654807597,8,7,5,3,"Home Equity Loan, Not Specified, and Credit-Builder Loan",34,15,781.83,Yes
8700,2022-01-12,22,2200.5175,7,4,8,4,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Student Loan",14,8,32.11,Yes
8594,2022-01-12,40,932.59875,5,5,6,1,Personal Loan,14,16,16.3,Yes
8593,2022-01-12,28,5817.116666666666,8,4,15,2,"Mortgage Loan, and Mortgage Loan",8,10,2424.83,Yes
8592,2022-01-12,47,8473.73,4,4,4,3,"Auto Loan, Mortgage Loan, and Debt Consolidation Loan",21,5,609.13,No
8492,2022-01-12,38,6193.009839251101,5,5,15,4,"Auto Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",26,11,402.54,Yes
8491,2022-01-12,31,3187.964166666666,2,4,3,2,"Payday Loan, and Debt Consolidation Loan",15,10,800.94,No
8490,2022-01-12,41,12845.063333333335,2,5,1,0,No Loan,6,3,1265.86,No
8489,2022-01-12,44,981.5990109230204,8,5,25,6,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",7,14,2625.88,Yes
8486,2022-01-12,44,957.3054166666668,3,5,14,2,"Mortgage Loan, and Not Specified",2,11,1383.88,Yes
8485,2022-01-12,43,1748.7269738574028,7,4,18,3,"Mortgage Loan, Personal Loan, and Auto Loan",21,8,535.11,Yes
8484,2022-01-12,29,1974.5854166666668,5,7,1,1,Personal Loan,5,3,439.35,No
8483,2022-01-12,49,1616.95125,2,5,4,0,No Loan,11,4,1373.74,No
8482,2022-01-12,25,6285.485352194949,6,6,26,6,"Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan",15,16,1989.71,Yes
8481,2022-01-12,41,2137.19,4,6,7,2,"Home Equity Loan, and Not Specified",14,9,88.72,No
8480,2022-01-12,21,3213.9441666666667,7,5,9,1,Student Loan,5,14,441.46,No
8478,2022-01-12,23,1071.3158333333336,5,10,16,9,"Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan",18,26,2138.8,Yes
8494,2022-01-12,40,7535.54,4,2,11,4,"Payday Loan, Not Specified, Mortgage Loan, and Mortgage Loan",11,0,1181.66,No
8496,2022-01-12,45,1736.541666666667,4,4,10,3,"Personal Loan, Mortgage Loan, and Mortgage Loan",15,18,2576.87,Yes
8512,2022-01-12,40,2981.650833333333,6,5,13,2,"Personal Loan, and Auto Loan",13,17,461.34,Yes
8511,2022-01-12,21,2779.644166666667,5,7,17,7,"Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, Payday Loan, and Payday Loan",12,19,51.5,Yes
8510,2022-01-12,56,1472.6179166666668,2,7,9,0,No Loan,1,6,541.18,No
8508,2022-01-12,30,6587.365000000002,5,4,20,1,Home Equity Loan,30,16,1080.88,Yes
8507,2022-01-12,45,1870.6833333333327,9,9,27,9,"Payday Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Home Equity Loan, and Student Loan",36,18,4738.05,Yes
8506,2022-01-12,38,1174.0484073369075,9,9,19,4,"Not Specified, Credit-Builder Loan, Student Loan, and Mortgage Loan",46,19,1304.33,Yes
8477,2022-01-12,40,1675.0458333333331,4,9,13,3,"Payday Loan, Payday Loan, and Home Equity Loan",7,10,1347.44,Yes
8505,2022-01-12,22,2006.6658322282904,4,5,12,4,"Student Loan, Personal Loan, Mortgage Loan, and Student Loan",14,8,428.44,No
8503,2022-01-12,20,8261.9075,3,4,13,4,"Not Specified, Debt Consolidation Loan, Mortgage Loan, and Not Specified",2,6,108.28,No
8502,2022-01-12,55,4154.473333333333,7,3,5,0,No Loan,22,11,1140.58,No
8501,2022-01-12,45,1669.0733333333335,10,5,15,6,"Home Equity Loan, Credit-Builder Loan, Not Specified, Student Loan, Student Loan, and Credit-Builder Loan",22,19,1257.05,Yes
8500,2022-01-12,20,15090.076666666668,4,4,9,1,Mortgage Loan,16,12,1182.91,No
8499,2022-01-12,28,8441.59,6,4,17,3,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",0,11,1472.89,No
8498,2022-01-12,50,6075.371666666668,5,3,12,1,Credit-Builder Loan,9,10,76.71,No
8504,2022-01-12,31,5695.741666666666,7,4,14,0,No Loan,3,10,622.41,Yes
8513,2022-01-12,27,745.4941666666667,10,5,13,5,"Personal Loan, Student Loan, Mortgage Loan, Not Specified, and Auto Loan",44,24,3926.49,Yes
8476,2022-01-12,55,1506.2125,8,4,16,0,No Loan,20,16,853.65,No
8474,2022-01-12,22,2156.9941666666664,6,3,6,1,Not Specified,30,13,457.78,No
8453,2022-01-12,28,3700.0225000000014,8,8,24,9,"Credit-Builder Loan, Auto Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Not Specified, Student Loan, and Auto Loan",34,19,2132.79,Yes
8452,2022-01-12,33,2448.703333333333,1,6,4,1,Credit-Builder Loan,24,2,118.58,No
8451,2022-01-12,29,1602.4233333333334,7,7,15,7,"Not Specified, Student Loan, Not Specified, Mortgage Loan, Home Equity Loan, Auto Loan, and Student Loan",37,16,2678.15,Yes
8450,2022-01-12,35,2436.145586364973,3,4,6,1,Home Equity Loan,21,10,736.71,No
8448,2022-01-12,34,9378.8,7,6,7,0,No Loan,33,20,1440.03,No
8447,2022-01-12,33,7517.913333333334,3,4,11,4,"Auto Loan, Student Loan, Student Loan, and Payday Loan",13,16,1023.49,Yes
8446,2022-01-12,29,5702.8133333333335,6,5,20,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Home Equity Loan",18,17,1413.88,Yes
8445,2022-01-12,42,1005.29875,7,7,19,1,Personal Loan,21,15,125.33,Yes
8444,2022-01-12,46,1598.5458333333331,8,6,27,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Not Specified, Payday Loan, and Debt Consolidation Loan",21,10,1388.52,Yes
8443,2022-01-12,23,1774.9525,7,10,15,5,"Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Not Specified",49,24,4556.91,Yes
8442,2022-01-12,38,3163.453333333333,3,7,13,1,Student Loan,17,10,1497.2,No
8440,2022-01-12,38,2398.73,4,3,13,2,"Payday Loan, and Payday Loan",19,20,2438.57,Yes
8439,2022-01-12,24,5132.058333333333,4,6,9,3,"Auto Loan, Student Loan, and Not Specified",21,7,617.89,No
8454,2022-01-12,24,693.4983333333333,6,10,15,6,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",49,13,2431.46,Yes
8455,2022-01-12,21,574.0346036490059,6,6,8,4,"Personal Loan, Mortgage Loan, Personal Loan, and Not Specified",24,11,316.13,Yes
8456,2022-01-12,38,3852.096666666667,2,5,9,0,No Loan,15,10,445.91,No
8457,2022-01-12,22,694.7245833333333,3,4,8,7,"Debt Consolidation Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",11,16,812.34,Yes
8473,2022-01-12,41,2158.456666666667,5,4,18,0,No Loan,7,16,1451.24,Yes
8472,2022-01-12,28,1720.8991666666668,0,6,12,4,"Auto Loan, Student Loan, Home Equity Loan, and Home Equity Loan",4,2,1152.36,No
8469,2022-01-12,30,536.43125,7,7,19,0,No Loan,15,16,274.65,Yes
8468,2022-01-12,35,6829.677500000002,4,4,8,0,No Loan,26,10,1128.73,No
8467,2022-01-12,19,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Not Specified",43,13,1902.05,Yes
8475,2022-01-12,26,12012.796666666669,2,1,3,1,Credit-Builder Loan,14,11,202.48,No
8466,2022-01-12,25,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",52,18,3055.13,Yes
8464,2022-01-12,27,2954.7183333333337,10,8,22,5,"Home Equity Loan, Not Specified, Not Specified, Mortgage Loan, and Auto Loan",58,24,3898.38,Yes
8463,2022-01-12,21,10163.036666666669,8,5,18,2,"Auto Loan, and Debt Consolidation Loan",11,10,529.18,Yes
8462,2022-01-12,48,2983.894166666667,1,1,11,0,No Loan,6,8,1189.97,No
8460,2022-01-12,38,11560.660000000002,0,7,7,3,"Payday Loan, Student Loan, and Debt Consolidation Loan",14,5,281.26,No
8459,2022-01-12,53,6354.3516666666665,1,4,12,4,"Mortgage Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",2,7,284.52,No
8458,2022-01-12,21,9854.716666666667,5,6,19,3,"Not Specified, Home Equity Loan, and Personal Loan",14,10,550.61,Yes
8514,2022-01-12,23,2908.174166666666,5,4,19,3,"Not Specified, Personal Loan, and Home Equity Loan",13,17,938.23,Yes
8515,2022-01-12,23,1003.117935096744,8,10,23,8,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Not Specified",32,15,4769.85,Yes
8516,2022-01-12,39,2110.275833333333,5,6,17,3,"Payday Loan, Personal Loan, and Not Specified",28,17,1428.31,Yes
8571,2022-01-12,23,1746.9225,10,7,13,7,"Home Equity Loan, Personal Loan, Auto Loan, Auto Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",21,21,1354.83,Yes
8570,2022-01-12,21,6528.748333333332,5,2,8,3,"Auto Loan, Not Specified, and Payday Loan",6,9,482.99,No
8569,2022-01-12,34,10686.45,1,5,7,1,Mortgage Loan,2,1,1181.44,No
8568,2022-01-12,38,12110.936666666665,5,6,10,0,No Loan,15,19,1148.91,No
8567,2022-01-12,33,644.88125,6,9,29,2,"Not Specified, and Mortgage Loan",22,23,1699.99,Yes
8565,2022-01-12,32,471.4475,7,8,18,5,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",23,21,3771.86,Yes
8564,2022-01-12,26,6776.18,6,3,19,2,"Mortgage Loan, and Student Loan",30,9,676.2,Yes
8563,2022-01-12,52,1781.7025,7,6,10,1,Mortgage Loan,10,17,351.41,No
8561,2022-01-12,37,1448.091666666667,8,5,27,3,"Debt Consolidation Loan, Personal Loan, and Personal Loan",48,16,1766.65,Yes
8560,2022-01-12,45,9665.0,5,6,8,0,No Loan,14,3,830.63,No
8559,2022-01-12,29,7427.787500000001,3,5,7,0,No Loan,4,10,18.31,No
8558,2022-01-12,24,4727.9875,8,6,5,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Home Equity Loan",15,17,901.0,No
8557,2022-01-12,56,6231.208333333332,6,7,18,2,"Personal Loan, and Debt Consolidation Loan",13,14,33.14,No
8572,2022-01-12,31,1678.2125,3,5,18,3,"Payday Loan, Home Equity Loan, and Debt Consolidation Loan",18,10,2350.16,Yes
8574,2022-01-12,30,2836.365,3,7,7,4,"Mortgage Loan, Not Specified, Debt Consolidation Loan, and Debt Consolidation Loan",13,15,267.45,No
8575,2022-01-12,27,2723.1508333333336,0,7,9,0,No Loan,14,8,117.3,No
8591,2022-01-12,52,7846.183333333332,5,5,8,1,Auto Loan,17,17,1420.86,No
8590,2022-01-12,26,2688.8316666666665,4,4,17,4,"Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",14,20,954.65,No
8588,2022-01-12,18,1891.3891666666664,8,9,26,6,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Not Specified, Not Specified, and Debt Consolidation Loan",60,20,1584.95,Yes
8586,2022-01-12,38,3041.425833333333,3,5,17,4,"Home Equity Loan, Not Specified, Payday Loan, and Auto Loan",17,20,44.59,Yes
8585,2022-01-12,53,4546.515,4,6,12,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Home Equity Loan",11,13,865.04,No
8556,2022-01-12,50,2385.025,1,7,12,2,"Auto Loan, and Auto Loan",4,2,1098.16,No
8584,2022-01-12,24,1068.174166666667,5,3,18,3,"Debt Consolidation Loan, Mortgage Loan, and Payday Loan",11,9,1621.69,Yes
8582,2022-01-12,46,1273.725,9,5,26,5,"Mortgage Loan, Debt Consolidation Loan, Auto Loan, Not Specified, and Payday Loan",30,25,1656.28,Yes
8580,2022-01-12,38,10558.013333333334,4,3,18,0,No Loan,16,18,738.13,No
8579,2022-01-12,27,9138.8825,4,3,5,3,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",14,9,409.62,No
8578,2022-01-12,43,2399.39,9,8,27,4,"Debt Consolidation Loan, Student Loan, Mortgage Loan, and Personal Loan",57,20,2464.3,Yes
8577,2022-01-12,25,3102.84,3,7,7,1,Debt Consolidation Loan,3,2,200.32,No
8576,2022-01-12,25,2890.400833333333,2,5,1,3,"Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",11,11,252.34,No
8583,2022-01-12,22,8400.236666666666,7,5,14,1,Home Equity Loan,22,11,780.16,No
8532,2022-01-12,43,5500.843333333332,6,6,18,2,"Student Loan, and Credit-Builder Loan",45,17,1326.4,Yes
8531,2022-01-12,36,2900.6375000000007,5,3,8,3,"Payday Loan, Mortgage Loan, and Personal Loan",29,13,720.66,Yes
8530,2022-01-12,37,818.5475,7,7,28,5,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Auto Loan",5,9,1812.46,Yes
8528,2022-01-12,54,1703.8655211455814,5,3,15,0,No Loan,13,10,1237.39,No
8527,2022-01-12,40,2227.860407994725,9,9,25,5,"Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",23,21,4207.63,Yes
8526,2022-01-12,53,6794.303333333332,5,3,12,1,Personal Loan,16,6,1310.92,No
8533,2022-01-12,45,813.28125,7,9,24,8,"Personal Loan, Student Loan, Not Specified, Mortgage Loan, Auto Loan, Student Loan, Student Loan, and Payday Loan",15,21,4342.44,Yes
8525,2022-01-12,34,3780.88,7,9,22,7,"Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",16,19,3653.14,Yes
8523,2022-01-12,26,3995.53,7,5,26,6,"Not Specified, Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, and Home Equity Loan",26,9,1826.54,Yes
8522,2022-01-12,36,2514.4166666666665,3,7,10,2,"Personal Loan, and Student Loan",28,19,2554.25,Yes
8520,2022-01-12,25,4669.833333333333,3,7,6,3,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",13,0,776.03,No
8519,2022-01-12,35,1406.5083333333334,10,7,20,6,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",33,15,2638.42,Yes
8518,2022-01-12,33,4036.3803418004527,6,7,9,4,"Not Specified, Home Equity Loan, Mortgage Loan, and Not Specified",25,20,945.79,No
8524,2022-01-12,25,3730.278333333333,4,6,2,2,"Home Equity Loan, and Mortgage Loan",23,14,215.84,No
8126,2022-01-12,27,1112.4741666666666,9,7,24,9,"Payday Loan, Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",36,22,1464.67,Yes
8536,2022-01-12,50,2463.3877227928297,6,6,15,3,"Auto Loan, Not Specified, and Home Equity Loan",27,14,349.84,No
8552,2022-01-12,29,4302.0375,8,7,29,6,"Not Specified, Credit-Builder Loan, Student Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",16,22,2132.13,Yes
8551,2022-01-12,27,2066.0133333333333,8,4,13,2,"Payday Loan, and Personal Loan",6,11,1119.42,No
8549,2022-01-12,45,4846.645,10,7,16,7,"Mortgage Loan, Student Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan, and Payday Loan",55,9,1501.19,Yes
8547,2022-01-12,27,1903.2354626048389,8,4,5,6,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, and Personal Loan",17,19,1483.15,Yes
8535,2022-01-12,22,4975.2425,8,8,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Personal Loan",51,25,3847.48,Yes
8545,2022-01-12,51,9912.583333333334,5,1,11,3,"Payday Loan, Student Loan, and Not Specified",11,4,1130.29,No
8543,2022-01-12,23,3680.4966666666655,8,6,1,2,"Student Loan, and Credit-Builder Loan",18,9,1288.02,No
8542,2022-01-12,21,631.7020833333332,10,7,26,3,"Not Specified, Home Equity Loan, and Credit-Builder Loan",39,18,2048.13,Yes
8541,2022-01-12,30,3995.6475000000014,8,9,21,6,"Payday Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",26,14,2630.87,Yes
8540,2022-01-12,33,1710.1709541652451,6,5,18,5,"Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",20,11,454.45,Yes
8539,2022-01-12,44,2924.0116666666668,7,3,16,6,"Personal Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",21,18,1902.33,Yes
